customer_id,invoice_month,monthly_kwh,bill_amount,tariff,concession,postcode
22128,2024-06,784.8347812353377,273.62,M1,0,6657
28518,2024-06,645.7520384939014,174.99,A1,1,6483
64325,2024-03,841.5037908389711,180.62,A1,0,6873
22992,2024-02,491.9806137582067,181.31,M1,0,6704
46183,2024-05,380.41465005863034,92.31,M1,0,6799
32453,2024-06,862.5205703014506,250.39,R1,0,6479
64326,2024-11,807.4404939610557,290.8,R1,0,6257
83160,2024-11,299.72162995626974,93.36,K1,1,6461
3538,2024-01,765.3812152417802,229.35,R1,0,6219
17627,2024-08,392.6245796778551,112.44,R1,0,6406
56696,2024-11,329.816762399572,79.4,R1,0,6793
5058,2024-08,144.0602493657087,37.75,M1,0,6973
96711,2024-10,43.21482952291911,13.78,K1,0,6440
91926,2024-11,356.9377681262097,86.49,K1,0,6643
47547,2024-12,291.0272391285906,96.91,L1,0,6529
34979,2024-08,432.4657957615141,141.61,R1,0,6673
34131,2024-11,883.5969296977156,252.84,A1,0,6330
13550,2024-12,339.83973107002697,97.33,L1,0,6441
89714,2024-03,560.1537644360291,199.91,M1,0,6337
30152,2024-01,622.2969670903369,191.96,R1,0,6541
68830,2024-06,413.0953281121495,115.96,R1,0,6369
34999,2024-08,258.4225626666246,75.85,R3,0,6147
43423,2024-08,639.1528406104125,211.99,R1,0,6020
65634,2024-08,517.1423555396377,114.91,R1,0,6196
93274,2024-03,611.3141169433522,159.21,R3,0,6528
57222,2024-01,478.056210094649,92.22,M1,0,6320
11780,2024-01,595.2723664817133,112.34,A1,0,6689
82831,2024-12,895.9723713144407,308.35,M1,0,6611
72163,2024-03,609.326364479027,175.66,M1,0,6512
23757,2024-03,601.1604426435157,196.67,R1,0,6344
46640,2024-12,380.8348982093975,113.41,A1,0,6416
95193,2024-05,583.4560688979227,180.84,A1,0,6292
8645,2024-05,508.99858305492074,149.63,M1,0,6849
83356,2024-01,747.1192629374826,162.37,R1,0,6528
27039,2024-10,345.15873761128995,83.93,R3,0,6365
42540,2024-01,729.2239929041936,231.91,L3,0,6899
69632,2024-08,153.40913480065998,47.89,A1,0,6073
80503,2024-12,766.412446541658,206.34,L3,1,6456
17990,2024-10,526.9496116842844,106.7,R1,0,6623
23299,2024-04,633.0747274255817,193.52,A1,0,6740
57429,2024-03,738.9549837711982,199.54,L1,0,6311
57555,2024-01,270.2214710537911,85.99,A1,0,6318
47918,2024-07,303.7240534939873,80.8,L1,0,6795
13452,2024-04,489.9987712800193,145.38,M1,0,6395
66165,2024-11,521.8110829357626,190.15,A1,0,6347
16104,2024-07,512.5834147216202,157.37,L1,0,6321
20852,2024-03,485.59670181774703,155.87,R3,1,6769
3904,2024-02,793.6975220837326,178.48,K1,0,6905
81774,2024-11,291.14326697981517,97.25,K1,0,6263
25304,2024-01,486.7598000852742,146.15,M1,0,6184
97668,2024-01,511.4048677063007,181.43,R3,0,6743
79802,2024-05,233.90216836767706,46.77,R1,0,6151
40835,2024-08,548.2443558090715,153.31,A1,0,6986
29009,2024-08,650.4010848980479,201.93,R1,0,6186
26332,2024-02,424.9508803266158,94.14,A1,0,6655
79244,2024-02,579.0073869246988,166.83,L3,0,6522
78911,2024-04,655.8367258479425,229.75,A1,1,6486
28830,2024-06,463.2620833741949,158.34,M1,0,6125
79029,2024-07,272.1635404596603,69.12,R3,0,6299
78317,2024-03,598.3327442893811,184.48,L1,0,6785
3435,2024-04,907.9507600125806,340.74,R1,0,6628
9066,2024-06,711.9243206626131,190.19,M1,0,6190
22001,2024-05,584.7589532814795,144.18,R1,0,6304
870,2024-10,247.76066309635027,73.4,R1,1,6069
46185,2024-12,523.4458786062919,110.1,M1,0,6629
13378,2024-06,529.5279250252646,169.03,A1,0,6845
61103,2024-03,466.2981834803364,133.98,M1,0,6526
37294,2024-12,428.8854813852934,136.65,A1,1,6497
71322,2024-01,683.5607950219973,227.44,R3,0,6054
47207,2024-07,744.724622020339,166.2,A1,0,6607
42197,2024-05,482.9482818860287,157.32,R1,0,6065
67008,2024-12,550.9812975685311,168.19,M1,0,6700
27918,2024-09,657.8187982682505,217.18,M1,0,6250
55381,2024-11,559.7720944990577,178.28,K1,0,6270
81867,2024-07,715.8245507543454,207.38,A1,0,6487
5165,2024-01,867.7499316675639,238.25,M1,0,6872
23885,2024-03,589.099843879909,132.65,M1,1,6006
43887,2024-07,557.723079145293,214.68,R1,0,6232
31301,2024-07,398.035988060901,138.06,A1,0,6499
87824,2024-04,774.2575880415895,191.25,L1,0,6630
72885,2024-11,355.5106447818799,104.87,K1,0,6276
75763,2024-09,524.734575032202,159.9,A1,0,6773
53004,2024-02,718.5178613397376,230.36,L1,0,6328
33596,2024-12,436.4375750005795,134.58,A1,1,6148
1569,2024-08,631.4156590467474,204.0,R1,0,6028
51720,2024-07,797.3767665735453,145.47,R1,0,6000
95253,2024-10,402.5903047826641,143.41,A1,0,6086
9203,2024-08,418.21232500989726,134.89,L1,0,6481
3431,2024-02,500.57825329678707,200.82,M1,0,6916
16685,2024-09,629.5227990228691,209.78,L1,0,6075
17926,2024-12,552.2800224836193,171.35,R1,0,6646
55318,2024-08,794.1159674708865,273.93,L3,0,6166
18632,2024-06,966.6205116102791,340.02,M1,0,6001
4119,2024-06,762.3085756473636,262.41,A1,1,6618
63144,2024-08,612.2608438162799,185.0,R1,0,6384
26650,2024-09,824.9802757093738,159.17,A1,0,6331
27505,2024-07,431.21155109447267,163.37,A1,0,6497
50163,2024-06,241.970156752739,88.82,R1,0,6287
21342,2024-11,740.3952591622104,242.98,M1,0,6187
74786,2024-01,381.15600146166224,103.04,L3,0,6333
18885,2024-01,465.4374161432867,174.74,R1,0,6174
83320,2024-02,568.1421784748467,126.46,A1,1,6770
87896,2024-04,509.16772053980696,147.97,R1,0,6274
94657,2024-03,572.912225315168,164.55,L1,0,6200
21491,2024-02,674.6117712593282,172.88,A1,0,6837
81514,2024-04,780.5033192078948,244.88,A1,0,6516
3800,2024-10,598.5367604981951,231.53,M1,1,6182
17786,2024-10,325.01193270482645,110.76,L1,0,6161
15191,2024-09,173.8074319236629,52.51,M1,0,6713
98088,2024-10,276.18542261100816,71.12,M1,1,6032
34189,2024-11,491.07370458016186,152.42,A1,1,6613
74331,2024-03,212.01685102847662,58.5,L3,0,6501
73639,2024-04,946.3723587311823,319.07,L1,1,6135
648,2024-05,755.4351495689209,251.48,A1,0,6973
28753,2024-12,482.40921849877736,149.61,A1,0,6240
38686,2024-05,728.187722039472,211.01,L1,0,6808
1557,2024-01,413.9252122007644,101.78,M1,0,6323
50295,2024-02,551.1677793962533,159.24,A1,0,6706
50601,2024-10,487.10828558457837,105.46,R3,0,6739
1702,2024-07,822.7451394026618,212.28,A1,0,6161
3431,2024-03,547.9281645611726,171.29,M1,0,6916
21747,2024-11,621.7274187840158,190.04,R1,1,6148
52862,2024-04,848.3893228549667,210.02,M1,0,6733
81444,2024-11,504.9343868620273,161.34,A1,0,6191
54559,2024-04,527.3327309668991,154.32,L3,1,6657
61196,2024-10,401.41549818841054,101.45,R1,0,6077
69983,2024-09,402.56254429199754,105.04,A1,0,6536
71187,2024-06,475.41245694740184,131.69,M1,1,6390
92788,2024-05,594.015289487028,187.99,M1,0,6485
92022,2024-03,193.9125594198142,67.68,M1,0,6402
21988,2024-08,360.5863175848903,118.89,R1,0,6987
66407,2024-06,498.25130749861506,168.86,M1,0,6150
49600,2024-01,487.4394767795339,137.56,A1,0,6311
29753,2024-11,370.3047197639724,106.77,R1,1,6265
97113,2024-09,536.1744029527141,164.24,R1,0,6928
87372,2024-06,607.1856969284707,191.52,R1,0,6079
52344,2024-07,221.49905437760034,67.82,R1,0,6468
25197,2024-07,588.4280684814271,178.0,A1,0,6126
3599,2024-02,793.8495665767879,286.11,A1,0,6171
39497,2024-07,298.60731531194824,82.92,A1,0,6194
69156,2024-07,221.11218378097263,44.84,A1,0,6932
89505,2024-11,585.8056939633848,103.04,R3,0,6605
69683,2024-04,385.6588029771269,130.82,R1,0,6842
24977,2024-09,321.2276591677273,79.52,L1,0,6021
62772,2024-05,690.0191778457767,251.63,M1,0,6903
67473,2024-06,358.98836184542125,112.96,M1,0,6022
45076,2024-10,50.88396523171909,21.65,R1,0,6510
15671,2024-05,339.5067819252785,110.5,R1,0,6415
70420,2024-01,443.4299046689844,123.69,R1,0,6243
63450,2024-01,439.8686240492816,164.11,K1,0,6910
44650,2024-02,741.5930826105936,225.77,M1,0,6534
45189,2024-04,904.7134740588474,306.55,A1,0,6804
56834,2024-03,553.4609098289083,141.49,R3,0,6528
38725,2024-12,375.72386376944434,126.29,L1,0,6763
64592,2024-07,269.6747824268456,58.6,K1,0,6328
80515,2024-10,491.19778280353864,170.97,R3,0,6454
47273,2024-10,640.3574878744478,147.17,R1,1,6367
35426,2024-02,690.0769539147055,157.29,A1,0,6034
99328,2024-11,488.62338222490934,162.0,A1,0,6437
15906,2024-06,428.13598973849076,155.58,R3,0,6306
45582,2024-08,549.1403369289719,202.32,M1,0,6428
46589,2024-02,474.0216090036401,120.68,L1,0,6873
40505,2024-09,533.9538673007017,181.45,A1,1,6637
92994,2024-01,697.3643655459596,204.52,R1,0,6827
48037,2024-03,611.4330868952778,178.03,A1,0,6271
29009,2024-03,874.6839831608327,278.08,R1,0,6186
37303,2024-10,659.8667597674239,207.29,A1,1,6455
93315,2024-09,348.19078507975274,117.39,L3,0,6387
28547,2024-03,708.0099688936863,175.58,R1,0,6871
33781,2024-12,402.05874750880037,134.76,M1,0,6871
95270,2024-03,585.1751961219182,161.21,M1,0,6238
37800,2024-06,531.1557409791063,114.58,R1,0,6346
72491,2024-10,330.5226269287944,108.2,R1,0,6879
35688,2024-07,584.4352700916595,180.98,R1,0,6293
31837,2024-12,610.8995059678069,133.5,R1,0,6885
17559,2024-07,268.4997270656437,98.13,M1,0,6767
14998,2024-07,491.8222533265122,125.47,A1,0,6076
6865,2024-04,408.8576918950675,130.98,R1,0,6945
42576,2024-09,315.2369798067933,107.47,R3,0,6420
31761,2024-07,525.880600762534,165.78,R1,0,6272
32187,2024-02,782.03960450592,240.91,R1,0,6967
93552,2024-08,524.4110220916134,185.14,R1,0,6214
4706,2024-04,555.6506607465602,216.54,A1,0,6154
74808,2024-04,501.3053714601882,134.99,M1,0,6543
44370,2024-10,535.9111413173664,172.75,A1,1,6053
77601,2024-02,383.98182385802767,105.96,R1,1,6672
48357,2024-05,498.27645292698503,132.88,A1,1,6120
50682,2024-05,331.72874880731433,103.31,A1,0,6540
95971,2024-08,508.4678999392754,148.53,A1,1,6327
57933,2024-08,55.47639280179726,21.59,M1,0,6089
63975,2024-05,300.66268985443395,67.81,R1,0,6254
82852,2024-11,502.38321169115085,187.93,A1,0,6304
54366,2024-04,654.5758928553756,241.8,R1,0,6051
24680,2024-09,843.7677629892489,276.57,L1,0,6407
47229,2024-02,663.4883600767041,204.29,M1,1,6280
34935,2024-10,598.4002398616257,203.9,M1,0,6327
18005,2024-03,888.7737838052861,300.18,A1,0,6521
50551,2024-11,640.3370722082285,202.68,A1,0,6301
14307,2024-05,1005.3401101342845,328.69,R1,0,6818
26888,2024-07,473.05394197528045,164.23,R3,0,6106
97161,2024-09,560.3571058702595,122.28,L3,0,6803
89997,2024-05,582.5839171000159,188.04,A1,0,6759
38076,2024-11,531.3769947736109,165.85,A1,0,6697
26459,2024-03,380.601981100763,161.19,A1,0,6041
83050,2024-01,774.7591778925264,216.78,A1,0,6005
13721,2024-12,498.04922400289206,139.28,L1,0,6652
25546,2024-11,401.7328911177574,98.9,M1,0,6133
98707,2024-01,497.4069849052532,144.11,A1,0,6337
78652,2024-03,346.01633392929347,111.96,A1,0,6301
67097,2024-01,559.2164446522788,177.6,L3,0,6395
42079,2024-03,578.2061977842424,161.1,R3,0,6853
37470,2024-01,511.95508820855383,145.88,L1,0,6941
10311,2024-02,481.1933724930225,153.42,L3,0,6116
63986,2024-05,991.7147641794446,322.15,R1,0,6642
98080,2024-10,385.35006977361184,138.78,M1,0,6902
75919,2024-12,269.2579240465712,76.65,A1,0,6880
86788,2024-04,783.6371416766549,175.96,R1,1,6327
8485,2024-09,295.2032933943574,97.46,L1,0,6021
63723,2024-09,609.9063424562538,173.27,M1,0,6531
35686,2024-03,986.0583659356388,255.49,K1,1,6220
92981,2024-06,579.1817945346187,191.63,A1,1,6602
98783,2024-04,576.1135980617997,204.17,A1,0,6369
29946,2024-02,659.8761107930183,194.43,M1,0,6946
84685,2024-09,248.94935884210182,80.81,A1,1,6935
28089,2024-07,357.2724761619273,95.64,M1,0,6504
33688,2024-02,474.1174900343286,100.58,M1,0,6625
2543,2024-04,613.3377955820065,145.01,L3,0,6839
72999,2024-08,539.0448044626628,133.84,M1,1,6333
56101,2024-03,817.2340821538161,321.28,M1,0,6338
74210,2024-04,1026.5980909370849,344.07,A1,0,6814
88673,2024-10,239.02304891266502,70.97,A1,1,6292
57080,2024-02,464.3365377847888,110.12,A1,0,6107
1059,2024-05,944.7375893677513,219.79,R3,0,6799
43677,2024-04,804.6080420322764,197.47,A1,0,6662
18948,2024-12,651.6643841177253,185.16,L1,0,6898
8198,2024-11,570.6720012607645,174.39,M1,0,6967
21648,2024-07,246.7183173931296,57.25,K1,0,6624
82683,2024-04,492.44597347732906,128.93,L1,0,6110
2922,2024-01,677.7831396724457,148.07,A1,0,6449
79533,2024-11,308.2483410630379,115.83,A1,1,6376
20559,2024-02,777.8028609498078,225.65,R1,1,6846
88826,2024-05,598.627292380653,200.39,R1,0,6813
43427,2024-02,849.866082309689,288.74,R1,0,6352
87717,2024-01,558.5518632322531,204.66,R1,0,6350
87353,2024-10,493.7457560403913,169.1,M1,1,6696
29442,2024-01,587.3370163996238,163.51,M1,1,6191
98008,2024-02,735.2499253042038,300.09,K1,0,6451
22002,2024-02,531.3094020447718,176.28,M1,0,6714
2522,2024-05,936.3424357972461,301.51,K1,0,6993
67015,2024-09,243.64194865189123,60.47,R3,0,6180
94872,2024-04,622.2479539579368,163.39,L1,0,6863
50588,2024-02,646.99242623729,133.29,M1,0,6332
24924,2024-10,376.3639372925822,109.32,R1,0,6199
8506,2024-11,408.52278266009756,102.54,R3,0,6432
97112,2024-09,894.679368734483,195.12,K1,0,6352
29913,2024-07,729.6583683122624,223.98,R1,0,6686
46480,2024-03,1028.0405361586886,243.27,A1,0,6194
53498,2024-10,631.7404232728535,169.92,A1,0,6980
63443,2024-10,378.8054443396803,129.48,R1,1,6227
73144,2024-10,497.67751858610563,109.87,A1,0,6342
37621,2024-03,566.5845712331198,173.24,L3,0,6221
27177,2024-09,583.7849501572323,190.3,M1,0,6703
23322,2024-06,360.7338266817507,123.53,L3,0,6989
62628,2024-06,581.8522910148838,171.35,A1,0,6057
57878,2024-08,606.9111230679187,185.4,R3,0,6178
87232,2024-05,232.8287772214418,73.08,R1,0,6223
83327,2024-09,485.5356671308462,111.86,A1,0,6772
43566,2024-06,134.35322409394115,42.41,A1,0,6622
25602,2024-03,430.46054626473995,135.17,A1,0,6188
7689,2024-09,479.6410164845743,165.11,K1,0,6585
97872,2024-10,672.650102709387,195.18,K1,0,6454
73347,2024-08,413.527223034993,124.54,R1,0,6722
79669,2024-02,448.16664687819303,114.99,R1,0,6556
52706,2024-12,456.70446158226207,117.11,R1,0,6660
43414,2024-05,577.3102421293962,194.09,R1,1,6558
19648,2024-04,621.6868750159001,206.49,K1,0,6306
91915,2024-08,453.45215000564775,125.0,M1,0,6297
86262,2024-09,387.6717040790247,96.67,M1,0,6073
27201,2024-06,434.2713706552426,111.49,A1,0,6602
90914,2024-05,649.0562581863176,213.53,A1,1,6834
61121,2024-11,615.3811590897753,207.74,A1,0,6544
6403,2024-02,831.5045616039476,300.15,R1,0,6138
33956,2024-11,781.3459595601951,211.26,M1,0,6463
50099,2024-05,583.5941499768788,185.28,L1,0,6971
93099,2024-01,733.7849983555135,210.06,L1,0,6256
70066,2024-12,362.4800390935021,121.05,R1,0,6204
49727,2024-08,450.7460734543467,120.1,R1,0,6085
10244,2024-07,729.8138445248936,201.66,R1,1,6810
8387,2024-09,296.05510859388806,80.52,A1,0,6186
72931,2024-02,912.3678461256238,280.91,M1,0,6407
35423,2024-02,846.3593023774555,230.97,R3,0,6231
60170,2024-08,234.35785355931006,75.9,R1,1,6052
87262,2024-07,403.08150498317053,135.0,M1,0,6738
24468,2024-04,766.4646021877819,248.72,A1,0,6893
72837,2024-09,617.2424007302758,184.37,R1,0,6084
63750,2024-05,311.9522617049535,90.25,R1,0,6540
53295,2024-12,774.3906049361259,248.7,M1,0,6000
74594,2024-11,437.3811971447335,145.84,A1,0,6961
41394,2024-03,793.7483488828464,201.88,R3,0,6070
40788,2024-03,581.9568193076711,167.15,M1,0,6095
15649,2024-02,474.3900644011496,179.25,R1,1,6504
11643,2024-07,413.3182885298928,128.27,M1,0,6598
50708,2024-09,466.77466203933704,152.1,R1,0,6694
65795,2024-12,319.42918076068923,85.63,A1,0,6924
34407,2024-05,353.3125134822637,111.41,A1,0,6830
23160,2024-12,755.2147334296666,268.8,R3,0,6613
5923,2024-10,509.4384609661751,177.09,L3,0,6391
22515,2024-10,496.7996238727981,105.55,R1,0,6165
92138,2024-08,287.8535877630996,75.78,A1,0,6264
36600,2024-04,845.1704087701271,261.12,M1,0,6443
56409,2024-11,467.49143616172967,129.82,A1,0,6381
6022,2024-01,711.6167179049814,246.24,L1,0,6067
62674,2024-02,661.1569043385123,175.28,M1,0,6028
84529,2024-11,570.0961949318753,189.38,R3,1,6621
36332,2024-04,618.144488888298,128.41,L1,0,6216
21634,2024-12,327.98323302820506,87.73,M1,0,6124
97991,2024-03,266.95921257248085,87.83,R1,0,6792
91993,2024-07,618.9302585758478,172.21,R1,0,6232
40681,2024-10,450.8306141546896,156.38,R1,0,6479
24403,2024-03,481.7804094001361,125.75,A1,0,6245
95431,2024-12,243.42373800248296,79.78,A1,0,6010
37814,2024-04,419.6259373631265,134.19,R1,0,6797
51798,2024-02,421.908943765954,155.65,A1,0,6681
59925,2024-05,482.2728071505517,96.97,L1,0,6498
28204,2024-02,525.7270706596715,160.5,R1,0,6342
52292,2024-02,730.2736427802779,239.52,M1,0,6612
4372,2024-03,671.5510726978024,173.81,M1,0,6324
38645,2024-01,950.0035776661798,374.87,A1,0,6317
70462,2024-06,470.91809589688,151.94,L1,0,6996
90757,2024-06,474.7877447121817,118.63,A1,0,6180
59862,2024-03,899.0681341930454,146.51,R1,0,6344
90943,2024-12,389.3671984133008,126.86,M1,1,6957
11880,2024-06,748.1029799734356,234.15,R1,0,6784
23551,2024-04,562.652319566392,142.18,M1,0,6543
38437,2024-12,435.6873801984642,98.54,M1,0,6869
153,2024-04,535.3226739151645,134.22,R3,0,6040
64541,2024-12,800.7414712158534,269.05,A1,1,6568
62532,2024-10,385.3078829305633,144.52,M1,0,6951
96678,2024-05,615.8527392910612,210.23,A1,0,6413
54695,2024-06,620.8634641977173,185.01,R1,0,6082
39427,2024-08,832.8340507986278,234.01,M1,0,6424
78028,2024-05,973.4830811813671,239.55,M1,0,6706
94791,2024-06,868.390729494595,238.27,K1,0,6005
27597,2024-03,538.0902987071704,186.75,R1,0,6279
68738,2024-12,590.3743082688618,150.62,R1,0,6539
19107,2024-05,789.9142628599991,283.95,R1,0,6583
20216,2024-02,415.2932745249456,121.15,M1,0,6013
43843,2024-12,668.0931586060407,215.19,A1,0,6569
27239,2024-09,398.46154522530617,128.57,A1,0,6633
75362,2024-04,619.6299340707205,157.54,M1,0,6257
92515,2024-10,546.3378501494349,181.86,K1,0,6476
95334,2024-03,596.1836696202191,180.54,R1,0,6350
97977,2024-12,698.9339189974293,228.97,L1,0,6866
32939,2024-08,395.7133686925565,115.4,A1,0,6960
63656,2024-08,377.3117060081378,146.71,L1,0,6080
1432,2024-04,619.5261458739968,211.38,A1,0,6409
31757,2024-01,797.3674466592012,237.9,A1,0,6213
53965,2024-04,817.7300913418665,286.56,A1,0,6623
12838,2024-01,700.2259227529355,264.44,A1,0,6148
71998,2024-04,832.2308749290189,293.25,M1,0,6560
79169,2024-07,668.569684427567,206.87,L1,0,6743
85105,2024-06,554.9849585273553,128.43,A1,0,6147
82200,2024-09,571.112936874753,176.23,A1,0,6375
62649,2024-02,584.0345608343749,172.06,A1,0,6514
81536,2024-04,715.9801195329059,185.19,M1,0,6180
54283,2024-03,744.8514260592799,190.48,M1,0,6351
31060,2024-08,379.675751396837,116.12,M1,0,6860
9079,2024-04,720.8078246125064,243.41,R1,0,6730
84519,2024-12,515.0709024403452,166.75,M1,0,6120
96156,2024-06,693.9073320302438,214.8,L1,0,6101
3844,2024-09,489.60924555587735,142.3,K1,0,6629
81753,2024-01,727.8897641093953,248.7,R1,0,6335
82907,2024-05,436.3056041915106,103.87,K1,0,6294
98747,2024-08,407.3583256586605,114.25,K1,0,6702
4667,2024-09,478.34378360322586,182.36,A1,0,6668
36393,2024-10,615.1051315308961,217.41,A1,0,6086
31445,2024-12,656.5855447188303,174.83,A1,0,6186
48300,2024-02,578.5298793638268,209.83,R3,0,6334
99274,2024-03,364.39863004719325,110.54,A1,0,6782
36156,2024-05,597.33685345248,203.5,R3,0,6304
18001,2024-05,518.0130497650499,178.72,R3,0,6738
38778,2024-04,858.6540086707274,199.97,R1,1,6249
78787,2024-07,248.31828261482502,75.74,L1,0,6178
39825,2024-06,767.3789970525548,176.6,A1,0,6370
9587,2024-04,512.8847384446942,129.52,A1,0,6340
35483,2024-12,315.2190965501962,82.85,R1,0,6149
46508,2024-08,516.1984934812632,179.58,L1,0,6222
75801,2024-08,492.75576818426447,171.9,M1,0,6791
76420,2024-03,478.00332206911696,174.32,A1,0,6099
24580,2024-06,663.0267962183274,186.36,A1,0,6964
60612,2024-07,367.32872497860905,170.45,R1,0,6402
5366,2024-08,441.93361931335625,125.65,R3,0,6101
76893,2024-08,668.9830954830991,192.23,R1,0,6067
89410,2024-05,386.8222985655857,117.45,R1,0,6966
86194,2024-02,259.83565189964077,59.93,L3,0,6254
59060,2024-03,599.5608467008374,145.5,M1,0,6785
22859,2024-01,881.4281938989035,341.22,K1,0,6102
76011,2024-11,426.63556358086197,121.56,R3,0,6706
42301,2024-05,702.1766882037846,212.0,R1,0,6246
76596,2024-03,284.55391276575546,98.72,K1,0,6742
1699,2024-02,256.7681544542154,102.74,M1,0,6457
32157,2024-03,770.01552863178,292.79,K1,0,6480
67692,2024-03,582.3182429112061,190.49,R1,0,6816
58493,2024-07,567.1231362518856,211.19,A1,0,6742
1759,2024-10,311.7041149181435,96.81,R1,0,6380
81613,2024-01,493.76262262344557,124.7,A1,0,6594
68368,2024-05,361.0330731215119,110.1,R1,1,6568
40343,2024-05,658.7362040888747,191.05,R1,0,6176
27063,2024-04,713.8067493675621,239.85,K1,0,6120
79242,2024-12,312.6234637707731,63.05,L3,0,6783
29034,2024-03,362.24202913299706,107.83,R1,0,6120
74115,2024-01,723.9123467872256,225.01,R1,0,6112
51970,2024-05,394.2326448736602,132.11,R3,0,6036
11164,2024-07,346.29313483614095,125.9,A1,0,6332
50563,2024-12,562.3824125888733,206.57,L1,0,6485
34290,2024-04,600.0876805719712,153.82,R3,1,6380
56011,2024-07,564.5289354912688,184.75,A1,0,6316
81366,2024-03,630.4022805445936,168.8,R1,0,6437
34198,2024-09,538.3243680370636,156.15,R1,0,6016
92266,2024-12,634.5179610496622,158.01,M1,0,6498
25746,2024-05,536.5771412035698,204.39,R1,0,6603
44796,2024-04,556.3222348775262,214.66,A1,1,6582
27264,2024-06,489.89543160093143,118.47,R1,0,6780
80726,2024-06,497.40778072267034,147.57,L1,0,6822
43151,2024-09,422.75120764924327,113.04,L1,0,6591
45825,2024-03,647.6031697607148,197.9,A1,0,6014
23918,2024-11,542.4726206016164,150.65,R1,0,6807
17425,2024-10,312.76325983964813,92.26,A1,0,6728
36141,2024-10,596.9804458492484,168.53,A1,0,6353
46046,2024-06,349.8892002632719,89.98,A1,1,6250
56776,2024-02,871.3468390859035,218.55,R3,0,6665
59709,2024-02,581.2125021246945,212.49,L1,0,6057
9402,2024-08,291.02281194937643,85.1,M1,0,6611
71094,2024-04,271.42087960781765,72.51,R1,1,6674
12220,2024-06,416.9444276024674,161.31,A1,0,6146
25810,2024-01,371.63608882020657,97.32,L1,1,6950
62182,2024-11,399.37116534111476,133.39,L1,1,6888
23878,2024-02,558.2965481181774,100.67,R1,0,6385
98559,2024-04,857.9870132826809,241.34,R3,0,6607
38549,2024-04,949.8556154479209,250.06,R1,1,6575
93007,2024-06,478.633992266728,126.83,M1,0,6490
22484,2024-09,432.19751039433277,89.05,R3,1,6892
61924,2024-11,506.3541680093645,153.21,L3,0,6661
6547,2024-02,666.1362026749406,207.09,A1,0,6395
2223,2024-02,897.5485745104561,264.55,L1,1,6322
18090,2024-12,634.4981393957464,245.43,A1,0,6924
76542,2024-03,874.6708697194845,314.29,R1,0,6701
8884,2024-10,426.0763442622332,94.29,A1,0,6888
84117,2024-07,621.2200620684432,183.86,M1,0,6564
22477,2024-10,311.61160562658023,99.13,M1,0,6532
45698,2024-06,428.91580297939333,147.87,M1,1,6338
36733,2024-09,398.94497160085035,123.16,R1,0,6029
72662,2024-11,770.88725089359,197.2,K1,0,6843
29196,2024-06,437.8575497896699,121.3,L1,0,6693
70650,2024-10,538.9965461540246,143.39,A1,0,6655
27403,2024-02,669.4294184073343,238.78,R3,0,6425
58788,2024-09,598.9398273988407,194.17,K1,0,6097
26414,2024-08,466.52024806005346,121.21,A1,0,6721
82257,2024-05,556.8132959231059,150.06,A1,1,6980
4959,2024-07,477.82034297656384,118.83,A1,0,6413
43329,2024-02,509.86933211462724,138.07,A1,0,6415
76424,2024-04,828.0753654943604,273.25,R3,0,6855
57176,2024-10,243.54743820319555,77.42,R1,0,6712
2477,2024-07,263.93865043220507,82.13,A1,0,6800
48259,2024-05,554.8628883641404,197.36,R1,0,6503
63760,2024-08,416.7372996865503,117.58,L1,1,6742
37975,2024-08,484.3091632529625,159.42,L3,0,6630
53578,2024-10,184.50583509921566,52.66,R1,0,6277
87554,2024-06,577.6303360567714,172.18,K1,0,6163
15160,2024-03,526.5179052416343,195.94,R3,0,6591
8017,2024-05,363.6711720923762,103.03,M1,0,6155
37742,2024-05,942.5816759184179,236.47,R1,0,6841
56210,2024-03,268.5491167648447,96.37,A1,0,6361
90085,2024-01,498.8715705456855,138.17,R1,0,6143
89280,2024-03,1002.7203901422595,225.05,R1,0,6381
16566,2024-02,280.3147690683519,86.36,A1,1,6277
72858,2024-08,685.7735866902005,211.25,A1,0,6034
89148,2024-11,620.7487840972158,207.77,M1,0,6301
51901,2024-10,676.0548171308403,239.97,M1,0,6907
47827,2024-12,965.4644264660955,377.34,A1,0,6912
12000,2024-11,523.7679157426264,109.41,R1,1,6412
72455,2024-01,230.88125362373717,66.21,R3,0,6104
33595,2024-09,457.57156125066615,159.79,R1,0,6471
50839,2024-09,643.1220298401503,211.38,R3,0,6317
22299,2024-10,654.4061639353368,225.14,R1,0,6168
31429,2024-12,814.1523260130186,221.3,M1,0,6650
4569,2024-03,442.72458233806213,124.17,R1,0,6201
85724,2024-08,187.2298587998562,79.7,L3,1,6656
86682,2024-07,514.0319060018795,141.41,R1,0,6137
65128,2024-05,457.5811280224851,159.04,R1,1,6337
54720,2024-04,948.0178842634562,309.4,A1,0,6300
28103,2024-05,631.1927762050091,183.93,M1,0,6631
14681,2024-06,749.089350826324,179.81,R3,0,6041
98611,2024-03,617.1432081811408,181.15,R3,0,6774
25032,2024-04,1042.5711168060905,229.92,A1,0,6096
64328,2024-04,1172.4851858390048,412.0,L1,0,6682
36584,2024-04,794.2370238029043,245.96,R3,0,6434
82881,2024-08,855.0695241558373,295.69,A1,0,6669
93087,2024-11,483.4002668032006,150.68,R1,0,6035
